Rank,name,Country,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf,333mbf
141.0,Michel Andre Gonzaga Quijano,Peru,4992.0,337.0,404.0,94.0,50.0,37.0,100.0,607.0,313.0,260.0,727.0,52.0,557.0,467.0,655.0,80.0,33.0,219.0
143.0,Benjamín González Camus,Chile,4994.0,180.0,372.0,27.0,122.0,83.0,94.0,607.0,607.0,506.0,727.0,199.0,459.0,571.0,108.0,80.0,33.0,219.0
144.0,Federico Ojeda,Argentina,5030.0,91.0,133.0,506.0,731.0,698.0,557.0,141.0,47.0,183.0,446.0,297.0,68.0,764.0,134.0,80.0,33.0,121.0
145.0,Brian Hambeck,Uruguay,5032.0,247.0,126.0,246.0,433.0,698.0,557.0,607.0,380.0,138.0,396.0,17.0,25.0,398.0,432.0,80.0,33.0,219.0
146.0,Samuel Martinez Sanchez,Colombia,5039.0,444.0,1189.0,49.0,121.0,49.0,73.0,65.0,607.0,594.0,219.0,89.0,765.0,316.0,261.0,13.0,12.0,173.0
147.0,Jeyson Paul Espinoza Diaz,Peru,5062.0,162.0,386.0,199.0,55.0,155.0,557.0,406.0,607.0,253.0,228.0,770.0,7.0,901.0,44.0,80.0,33.0,219.0
148.0,Suzane Coelho,Brazil,5103.0,228.0,566.0,523.0,504.0,458.0,405.0,607.0,263.0,75.0,71.0,512.0,265.0,196.0,98.0,80.0,33.0,219.0
149.0,Ariel Burak,Argentina,5108.0,544.0,256.0,322.0,443.0,363.0,288.0,116.0,138.0,296.0,357.0,1090.0,295.0,131.0,225.0,80.0,33.0,131.0
150.0,Luis Fernando Aldás Cuestas,Ecuador,5130.0,630.0,428.0,363.0,322.0,239.0,245.0,75.0,313.0,473.0,207.0,268.0,702.0,279.0,495.0,26.0,18.0,47.0
151.0,Leonardo Ezequiel Cruz,Argentina,5155.0,269.0,581.0,921.0,584.0,698.0,557.0,8.0,117.0,343.0,26.0,266.0,216.0,312.0,130.0,10.0,9.0,108.0
152.0,Bernardo Zakur Corrêa Santos,Brazil,5198.0,578.0,102.0,412.0,213.0,265.0,97.0,321.0,117.0,251.0,727.0,1003.0,335.0,236.0,209.0,80.0,33.0,219.0
153.0,Agustín Diano,Uruguay,5225.0,102.0,237.0,47.0,36.0,50.0,39.0,607.0,603.0,430.0,653.0,596.0,1012.0,223.0,258.0,80.0,33.0,219.0
154.0,Cristián Bustos Jaque,Chile,5268.0,161.0,359.0,69.0,161.0,321.0,336.0,607.0,607.0,364.0,408.0,194.0,153.0,808.0,388.0,80.0,33.0,219.0
155.0,Cesar Leandro Alvarado,Argentina,5277.0,75.0,265.0,54.0,110.0,330.0,557.0,607.0,607.0,340.0,727.0,206.0,99.0,533.0,435.0,80.0,33.0,219.0
156.0,Vitor Wagner Abreu,Brazil,5296.0,133.0,126.0,197.0,471.0,698.0,557.0,607.0,607.0,397.0,727.0,4.0,183.0,147.0,110.0,80.0,33.0,219.0
157.0,Leonardo José Hilario Cori,Peru,5318.0,76.0,318.0,160.0,201.0,698.0,557.0,607.0,607.0,266.0,137.0,221.0,10.0,58.0,1070.0,80.0,33.0,219.0
158.0,Axel Bazán,Argentina,5372.0,79.0,70.0,315.0,721.0,698.0,557.0,607.0,607.0,366.0,7.0,507.0,347.0,22.0,137.0,80.0,33.0,219.0
159.0,Luiz Fellipe Oliuza Leal Silva,Brazil,5400.0,171.0,297.0,575.0,664.0,421.0,416.0,151.0,8.0,501.0,140.0,705.0,593.0,395.0,207.0,58.0,33.0,65.0
160.0,Jose Antonio Cuipal Maguiña,Peru,5403.0,6.0,23.0,89.0,232.0,467.0,334.0,607.0,607.0,64.0,327.0,191.0,95.0,959.0,1070.0,80.0,33.0,219.0
160.0,Dennis Rosero,Colombia,5403.0,1160.0,287.0,444.0,530.0,349.0,338.0,320.0,31.0,912.0,92.0,398.0,79.0,124.0,82.0,80.0,33.0,144.0
162.0,Daniel Alejandro Bernal Ramirez,Colombia,5422.0,231.0,133.0,290.0,156.0,193.0,262.0,607.0,607.0,133.0,262.0,49.0,1951.0,122.0,94.0,80.0,33.0,219.0
163.0,Kaique de Oliveira Neves,Brazil,5429.0,211.0,285.0,578.0,636.0,379.0,557.0,607.0,190.0,372.0,66.0,212.0,92.0,614.0,298.0,80.0,33.0,219.0
164.0,Nicolas Cardenas Claros,Bolivia,5430.0,422.0,256.0,273.0,460.0,435.0,373.0,607.0,223.0,295.0,181.0,884.0,273.0,16.0,400.0,80.0,33.0,219.0
165.0,Dan Axel Gonzales Quispe,Peru,5432.0,35.0,498.0,244.0,215.0,136.0,56.0,607.0,313.0,187.0,727.0,69.0,964.0,628.0,421.0,80.0,33.0,219.0
166.0,Bryan Kevin Jimenez Cruz,Colombia,5452.0,208.0,951.0,414.0,208.0,346.0,347.0,102.0,420.0,570.0,204.0,474.0,250.0,398.0,378.0,80.0,33.0,69.0
167.0,Samuel Ignacio Rozo Alvarez,Colombia,5453.0,203.0,336.0,147.0,202.0,201.0,198.0,607.0,313.0,132.0,727.0,296.0,495.0,467.0,797.0,80.0,33.0,219.0
168.0,Gianfranco Camones Caycho,Peru,5455.0,46.0,628.0,43.0,57.0,165.0,236.0,607.0,607.0,127.0,727.0,449.0,1167.0,91.0,173.0,80.0,33.0,219.0
169.0,Luis Flores,Bolivia,5514.0,281.0,169.0,225.0,305.0,447.0,301.0,607.0,313.0,179.0,727.0,119.0,350.0,175.0,984.0,80.0,33.0,219.0
170.0,Josué Ordóñez,Ecuador,5519.0,497.0,344.0,866.0,309.0,141.0,144.0,247.0,420.0,500.0,186.0,424.0,234.0,337.0,538.0,80.0,33.0,219.0
171.0,Kevin Antony Tello Delgado,Peru,5522.0,542.0,287.0,343.0,78.0,48.0,59.0,607.0,291.0,225.0,243.0,117.0,939.0,911.0,500.0,80.0,33.0,219.0
172.0,Keener Zamudio Jambo,Peru,5526.0,100.0,304.0,312.0,101.0,99.0,79.0,607.0,607.0,265.0,727.0,259.0,636.0,28.0,1070.0,80.0,33.0,219.0
173.0,Pedro Luis Mamani Suclla,Peru,5542.0,900.0,291.0,111.0,351.0,106.0,107.0,424.0,313.0,613.0,727.0,313.0,398.0,382.0,174.0,80.0,33.0,219.0
174.0,Diego Alonso Tapia Mera,Chile,5556.0,366.0,428.0,369.0,293.0,397.0,355.0,607.0,31.0,94.0,727.0,697.0,431.0,167.0,262.0,80.0,33.0,219.0
175.0,Iuri Grangeiro Carvalho,Brazil,5578.0,58.0,35.0,166.0,261.0,409.0,439.0,502.0,138.0,3.0,355.0,820.0,1140.0,368.0,552.0,80.0,33.0,219.0
176.0,Raúl Low Beattie,Chile,5614.0,296.0,287.0,548.0,581.0,317.0,330.0,607.0,313.0,617.0,146.0,163.0,817.0,236.0,24.0,80.0,33.0,219.0
177.0,Xavier Antonio Balderrama,Bolivia,5661.0,127.0,236.0,215.0,133.0,170.0,189.0,607.0,607.0,217.0,727.0,694.0,560.0,243.0,604.0,80.0,33.0,219.0
178.0,Samuel Asafe Ludugel Fagundes,Brazil,5680.0,178.0,636.0,280.0,248.0,334.0,343.0,471.0,444.0,230.0,727.0,224.0,377.0,536.0,320.0,80.0,33.0,219.0
179.0,Matias Ripoll,Argentina,5743.0,110.0,826.0,157.0,237.0,412.0,557.0,607.0,607.0,182.0,297.0,954.0,141.0,108.0,216.0,80.0,33.0,219.0
180.0,Christian Saenz Valdivia,Peru,5752.0,868.0,205.0,258.0,167.0,135.0,62.0,159.0,607.0,600.0,727.0,362.0,365.0,113.0,929.0,80.0,33.0,82.0
181.0,Ricardo Sanchez Laurencio,Peru,5763.0,185.0,618.0,25.0,22.0,13.0,12.0,607.0,607.0,144.0,727.0,288.0,466.0,647.0,1070.0,80.0,33.0,219.0
182.0,Dilan Huillca,Peru,5782.0,474.0,222.0,694.0,387.0,698.0,557.0,333.0,167.0,217.0,191.0,225.0,141.0,74.0,1070.0,80.0,33.0,219.0
183.0,Fabiano Pinheiro de Oliveira,Brazil,5805.0,203.0,353.0,80.0,316.0,426.0,402.0,607.0,263.0,395.0,727.0,147.0,474.0,276.0,804.0,80.0,33.0,219.0
184.0,Oscar Paul Mamani Oscalla,Peru,5810.0,684.0,359.0,262.0,423.0,261.0,557.0,100.0,78.0,519.0,727.0,185.0,220.0,421.0,682.0,80.0,33.0,219.0
185.0,Andres Arias Medina,Colombia,5812.0,222.0,552.0,285.0,246.0,269.0,362.0,607.0,380.0,380.0,299.0,240.0,212.0,356.0,1070.0,80.0,33.0,219.0
186.0,Juan David Carmona Vásquez,Colombia,5837.0,94.0,156.0,229.0,1862.0,698.0,557.0,402.0,26.0,19.0,106.0,124.0,29.0,133.0,1070.0,80.0,33.0,219.0
186.0,Jhonier Andres Díaz Brito,Colombia,5837.0,409.0,456.0,174.0,79.0,33.0,21.0,494.0,607.0,919.0,247.0,213.0,444.0,619.0,790.0,80.0,33.0,219.0
188.0,Gustavo Penaforte Brito,Brazil,5904.0,177.0,35.0,358.0,367.0,441.0,459.0,249.0,61.0,323.0,727.0,550.0,1108.0,435.0,282.0,80.0,33.0,219.0
189.0,Juan Pablo Rodriguez,Colombia,5926.0,233.0,1189.0,124.0,61.0,52.0,45.0,48.0,607.0,775.0,727.0,182.0,1032.0,116.0,441.0,48.0,33.0,213.0
190.0,Juan Pablo Suárez Narváez,Ecuador,5941.0,551.0,727.0,430.0,352.0,319.0,89.0,373.0,212.0,574.0,727.0,244.0,535.0,104.0,444.0,80.0,33.0,147.0
191.0,Alrimar Dias Rocha Sobrinho,Brazil,5949.0,900.0,160.0,424.0,447.0,374.0,252.0,473.0,117.0,379.0,69.0,943.0,326.0,370.0,383.0,80.0,33.0,219.0
192.0,Ingrit Mayta,Peru,5972.0,301.0,498.0,513.0,358.0,188.0,361.0,607.0,607.0,1020.0,180.0,157.0,182.0,427.0,241.0,80.0,33.0,219.0
193.0,David Felipe Gómez Prieto,Colombia,5983.0,262.0,404.0,433.0,244.0,698.0,557.0,285.0,607.0,825.0,727.0,95.0,148.0,253.0,113.0,80.0,33.0,219.0
194.0,Juan Camilo Vargas,Colombia,5984.0,991.0,647.0,516.0,258.0,163.0,178.0,251.0,31.0,401.0,240.0,517.0,817.0,97.0,545.0,80.0,33.0,219.0
195.0,David Stiven Benitez Guerra,Colombia,6028.0,754.0,520.0,529.0,259.0,253.0,307.0,607.0,524.0,829.0,84.0,249.0,225.0,76.0,480.0,80.0,33.0,219.0
196.0,Pedro Henrique Maciel Ceccopieri Belo,Brazil,6075.0,680.0,372.0,506.0,302.0,150.0,158.0,297.0,167.0,458.0,233.0,451.0,578.0,1134.0,257.0,80.0,33.0,219.0
197.0,Fabrizio Rocco,Argentina,6084.0,448.0,1396.0,392.0,172.0,105.0,102.0,343.0,420.0,460.0,727.0,125.0,459.0,322.0,281.0,80.0,33.0,219.0
198.0,Christian Goñi,Uruguay,6109.0,630.0,49.0,494.0,680.0,367.0,275.0,23.0,117.0,146.0,546.0,489.0,1055.0,328.0,751.0,80.0,33.0,46.0
199.0,Enrique Adolfo Delgado,Bolivia,6158.0,34.0,324.0,51.0,33.0,40.0,44.0,607.0,607.0,46.0,727.0,102.0,1475.0,666.0,1070.0,80.0,33.0,219.0
200.0,Benicio Lins Pinheiro,Brazil,6161.0,342.0,163.0,584.0,791.0,674.0,557.0,607.0,117.0,240.0,127.0,798.0,31.0,647.0,151.0,80.0,33.0,219.0
201.0,Vinicius Shaw,Brazil,6168.0,340.0,437.0,1341.0,334.0,376.0,557.0,607.0,607.0,840.0,4.0,116.0,26.0,217.0,34.0,80.0,33.0,219.0
202.0,Juan Esteban Posada Ochoa,Colombia,6177.0,426.0,530.0,344.0,277.0,217.0,155.0,607.0,190.0,87.0,727.0,383.0,625.0,207.0,1070.0,80.0,33.0,219.0
203.0,Felipe Mapelli,Brazil,6178.0,316.0,732.0,268.0,227.0,339.0,285.0,386.0,485.0,269.0,727.0,293.0,551.0,551.0,417.0,80.0,33.0,219.0
204.0,Renata Francisca De La Fuente Ábalos.,Chile,6198.0,310.0,246.0,466.0,271.0,257.0,557.0,607.0,607.0,1339.0,95.0,307.0,169.0,384.0,251.0,80.0,33.0,219.0
205.0,Lucas Fauci Bassarsky,Argentina,6208.0,1016.0,228.0,594.0,573.0,388.0,413.0,467.0,78.0,285.0,370.0,385.0,768.0,196.0,115.0,80.0,33.0,219.0
206.0,Gabriel Alonso Ibáñez Miranda,Chile,6247.0,619.0,54.0,319.0,434.0,311.0,557.0,446.0,167.0,172.0,287.0,467.0,482.0,1050.0,550.0,80.0,33.0,219.0
207.0,Aaron Scarpati Curin,Argentina,6269.0,247.0,575.0,302.0,327.0,235.0,407.0,607.0,212.0,586.0,185.0,258.0,387.0,589.0,1020.0,80.0,33.0,219.0
208.0,Kevin Estefano Coayla Vargas,Peru,6325.0,845.0,472.0,307.0,200.0,178.0,163.0,461.0,607.0,289.0,727.0,155.0,275.0,622.0,692.0,80.0,33.0,219.0
209.0,Juan Esteban Garzón López,Colombia,6413.0,93.0,485.0,157.0,929.0,698.0,557.0,607.0,607.0,208.0,727.0,541.0,85.0,138.0,249.0,80.0,33.0,219.0
210.0,Fernando Lomazzi,Argentina,6415.0,930.0,129.0,776.0,1279.0,639.0,557.0,55.0,492.0,410.0,133.0,343.0,355.0,97.0,16.0,80.0,33.0,91.0
211.0,Caleb Salcedo Rivera,Ecuador,6484.0,205.0,359.0,148.0,206.0,143.0,129.0,607.0,338.0,230.0,727.0,79.0,755.0,1156.0,1070.0,80.0,33.0,219.0
212.0,Stiven Ramirez Tobon,Colombia,6494.0,1042.0,846.0,241.0,326.0,427.0,557.0,423.0,532.0,639.0,195.0,217.0,546.0,61.0,168.0,80.0,33.0,161.0
213.0,Andrey Conceição,Brazil,6540.0,741.0,137.0,377.0,538.0,259.0,292.0,114.0,13.0,407.0,617.0,465.0,469.0,1260.0,519.0,80.0,33.0,219.0
214.0,Alan Guillermo Crespo Bahamondes,Chile,6565.0,147.0,180.0,144.0,255.0,221.0,327.0,607.0,607.0,86.0,727.0,444.0,1054.0,1075.0,359.0,80.0,33.0,219.0
215.0,Daniel Alejandro Torres Moreno,Colombia,6598.0,571.0,60.0,606.0,314.0,698.0,557.0,70.0,61.0,400.0,727.0,552.0,191.0,1341.0,345.0,38.0,33.0,34.0
216.0,Fabian Andrey Montenegro Barrero,Colombia,6599.0,589.0,419.0,480.0,404.0,355.0,393.0,607.0,607.0,1511.0,333.0,215.0,14.0,33.0,307.0,80.0,33.0,219.0
217.0,Manuel Ernesto Torres Vega,Chile,6618.0,877.0,1440.0,551.0,160.0,313.0,274.0,244.0,212.0,491.0,569.0,388.0,621.0,120.0,26.0,80.0,33.0,219.0
218.0,Kevin Stick Quintero Sanchez,Colombia,6641.0,850.0,256.0,380.0,307.0,227.0,230.0,607.0,607.0,1413.0,315.0,205.0,122.0,356.0,434.0,80.0,33.0,219.0
219.0,Nícolas Raubach Munari,Brazil,6669.0,154.0,1008.0,228.0,157.0,120.0,279.0,607.0,607.0,536.0,727.0,59.0,666.0,981.0,208.0,80.0,33.0,219.0
220.0,Jendry Patrick Rimachi Dulanto,Peru,6710.0,314.0,344.0,137.0,219.0,698.0,557.0,607.0,607.0,53.0,727.0,87.0,330.0,628.0,1070.0,80.0,33.0,219.0
221.0,Nancy Garcés Hazou,Bolivia,6711.0,374.0,219.0,397.0,818.0,698.0,557.0,607.0,607.0,591.0,173.0,149.0,208.0,645.0,336.0,80.0,33.0,219.0
222.0,Bárbara Guerra Ribeiro,Brazil,6725.0,1062.0,792.0,529.0,299.0,147.0,80.0,228.0,61.0,551.0,108.0,438.0,1405.0,640.0,189.0,80.0,33.0,83.0
223.0,Francisco Thales Rocha Sousa,Brazil,6746.0,458.0,297.0,570.0,758.0,495.0,505.0,607.0,212.0,877.0,727.0,106.0,229.0,367.0,206.0,80.0,33.0,219.0
224.0,Christian de Sena Fortunato,Brazil,6752.0,71.0,94.0,19.0,28.0,169.0,205.0,607.0,263.0,66.0,727.0,1826.0,834.0,441.0,1070.0,80.0,33.0,219.0
225.0,Carlos Pedro Casado de Achával,Argentina,6753.0,714.0,1249.0,700.0,251.0,195.0,147.0,28.0,47.0,809.0,226.0,449.0,902.0,497.0,433.0,29.0,22.0,55.0
226.0,Esneider Giraldo Restrepo,Colombia,6761.0,1468.0,419.0,890.0,480.0,324.0,270.0,296.0,607.0,491.0,82.0,325.0,404.0,155.0,218.0,80.0,33.0,219.0
227.0,Samuel Flórez Carvajal,Colombia,6775.0,294.0,826.0,369.0,278.0,225.0,261.0,607.0,607.0,266.0,727.0,612.0,657.0,514.0,200.0,80.0,33.0,219.0
228.0,Juan Miguel Saboya Soto,Colombia,6792.0,12.0,41.0,779.0,1239.0,698.0,557.0,607.0,607.0,276.0,35.0,1031.0,91.0,261.0,226.0,80.0,33.0,219.0
229.0,Dereck Estrada,Ecuador,6809.0,106.0,413.0,86.0,90.0,175.0,167.0,607.0,607.0,217.0,727.0,60.0,822.0,1330.0,1070.0,80.0,33.0,219.0
230.0,Lorenzo Gonzalez,Colombia,6815.0,32.0,80.0,81.0,239.0,698.0,557.0,607.0,155.0,150.0,289.0,1826.0,434.0,265.0,1070.0,80.0,33.0,219.0
231.0,Julian Felipe Daza Grisales,Colombia,6840.0,269.0,1317.0,692.0,197.0,698.0,557.0,500.0,402.0,323.0,446.0,78.0,630.0,161.0,238.0,80.0,33.0,219.0
232.0,Bruno Alonso Villacorta Montoya,Peru,6841.0,366.0,246.0,230.0,495.0,698.0,557.0,607.0,607.0,613.0,727.0,655.0,330.0,370.0,8.0,80.0,33.0,219.0
233.0,Diego Antonio Avila Pino,Chile,6874.0,666.0,884.0,410.0,276.0,182.0,128.0,607.0,607.0,430.0,727.0,241.0,247.0,782.0,355.0,80.0,33.0,219.0
234.0,Kevin Ruiz,Venezuela,6897.0,257.0,660.0,219.0,542.0,518.0,557.0,495.0,223.0,314.0,580.0,667.0,118.0,715.0,700.0,80.0,33.0,219.0
235.0,Rodrigo Zarate,Peru,6912.0,845.0,566.0,723.0,682.0,327.0,277.0,17.0,97.0,141.0,49.0,631.0,523.0,1283.0,665.0,39.0,29.0,18.0
236.0,Martín Nicolás Fernández Olavarría,Chile,6936.0,195.0,448.0,203.0,189.0,236.0,557.0,607.0,607.0,600.0,597.0,368.0,1617.0,340.0,40.0,80.0,33.0,219.0
237.0,Alexander Montoya,Peru,6942.0,500.0,1055.0,187.0,319.0,214.0,557.0,607.0,607.0,174.0,727.0,21.0,305.0,267.0,1070.0,80.0,33.0,219.0
238.0,Carolina Visentin,Argentina,6985.0,584.0,707.0,726.0,461.0,698.0,400.0,607.0,380.0,352.0,27.0,56.0,518.0,779.0,358.0,80.0,33.0,219.0
239.0,Pedro Contreiras Moura,Brazil,6991.0,208.0,163.0,444.0,454.0,254.0,358.0,607.0,607.0,1468.0,230.0,821.0,350.0,500.0,195.0,80.0,33.0,219.0
240.0,Edgar Nogueira Garcia Pinho,Brazil,7005.0,237.0,498.0,451.0,416.0,444.0,557.0,566.0,444.0,384.0,727.0,342.0,680.0,764.0,163.0,80.0,33.0,219.0
241.0,Jose Abanto Ortiz,Peru,7047.0,596.0,336.0,544.0,711.0,565.0,557.0,607.0,607.0,342.0,325.0,817.0,59.0,69.0,580.0,80.0,33.0,219.0
242.0,Augusto Rosa Esteves,Brazil,7068.0,1016.0,552.0,733.0,653.0,404.0,339.0,195.0,61.0,726.0,405.0,349.0,289.0,891.0,211.0,80.0,33.0,131.0
243.0,Rafael Felipe Cordoba,Colombia,7074.0,83.0,1171.0,436.0,285.0,698.0,557.0,607.0,155.0,116.0,727.0,173.0,309.0,707.0,718.0,80.0,33.0,219.0
244.0,Sergio Andres Guillen Ibarra,Colombia,7083.0,118.0,133.0,121.0,331.0,415.0,557.0,335.0,190.0,586.0,727.0,274.0,788.0,1106.0,1070.0,80.0,33.0,219.0
245.0,Matheus de Souza Rezende,Brazil,7111.0,720.0,143.0,286.0,167.0,128.0,81.0,607.0,581.0,887.0,489.0,608.0,316.0,696.0,1070.0,80.0,33.0,219.0
246.0,Mauricio Pinheiro de Oliveira,Brazil,7118.0,441.0,679.0,388.0,353.0,698.0,557.0,607.0,607.0,281.0,590.0,255.0,598.0,575.0,157.0,80.0,33.0,219.0
247.0,Michael Kevin Astudillo Muñoz,Ecuador,7165.0,263.0,611.0,264.0,88.0,148.0,138.0,607.0,607.0,412.0,727.0,348.0,854.0,696.0,1070.0,80.0,33.0,219.0
248.0,Octavio Arocena,Uruguay,7205.0,152.0,711.0,13.0,37.0,64.0,76.0,607.0,607.0,282.0,727.0,737.0,197.0,1593.0,1070.0,80.0,33.0,219.0
249.0,Jose Urrego-Gomez,Colombia,7217.0,1007.0,679.0,155.0,194.0,268.0,243.0,607.0,607.0,1169.0,444.0,431.0,508.0,356.0,217.0,80.0,33.0,219.0
250.0,Alonzo Escobedo,Peru,7229.0,504.0,475.0,244.0,263.0,698.0,557.0,607.0,607.0,102.0,727.0,138.0,486.0,419.0,1070.0,80.0,33.0,219.0
251.0,Bolivar Chafla,Ecuador,7238.0,267.0,249.0,290.0,382.0,698.0,557.0,607.0,607.0,89.0,727.0,97.0,328.0,938.0,1070.0,80.0,33.0,219.0
252.0,Jhersson Cabezas Luizaga,Bolivia,7260.0,996.0,679.0,604.0,289.0,258.0,115.0,469.0,607.0,1112.0,216.0,420.0,208.0,119.0,836.0,80.0,33.0,219.0
253.0,David Emmanuel Velozo Cabrera,Paraguay,7270.0,227.0,535.0,100.0,241.0,338.0,266.0,607.0,607.0,78.0,727.0,832.0,1936.0,201.0,243.0,80.0,33.0,219.0
253.0,Víctor Lucas Rosada Canesin,Brazil,7270.0,506.0,826.0,365.0,417.0,308.0,276.0,398.0,223.0,803.0,320.0,330.0,1206.0,854.0,106.0,80.0,33.0,219.0
255.0,Jhon Sebastián Mejía Alvarez,Colombia,7280.0,511.0,353.0,442.0,558.0,357.0,273.0,607.0,607.0,520.0,669.0,1060.0,70.0,157.0,764.0,80.0,33.0,219.0
256.0,Alex Loor,Ecuador,7281.0,1103.0,336.0,1031.0,553.0,270.0,263.0,607.0,402.0,481.0,254.0,531.0,422.0,225.0,471.0,80.0,33.0,219.0
257.0,Angelo Giovanni Licetti León,Peru,7287.0,9.0,378.0,286.0,492.0,540.0,557.0,607.0,607.0,38.0,727.0,616.0,255.0,773.0,1070.0,80.0,33.0,219.0
258.0,Rodrigo Mateo Inochea Fernández,Bolivia,7300.0,357.0,243.0,152.0,144.0,82.0,112.0,607.0,607.0,1460.0,527.0,165.0,694.0,1226.0,592.0,80.0,33.0,219.0
259.0,Juliana Gonzalez Silva,Colombia,7301.0,571.0,121.0,562.0,94.0,73.0,72.0,607.0,607.0,885.0,131.0,335.0,1614.0,227.0,1070.0,80.0,33.0,219.0
260.0,James Gutiérrez,Bolivia,7361.0,787.0,535.0,681.0,578.0,405.0,397.0,607.0,291.0,973.0,257.0,543.0,705.0,195.0,75.0,80.0,33.0,219.0
261.0,Daniel Tabares Pavas,Colombia,7373.0,770.0,907.0,259.0,297.0,698.0,349.0,284.0,607.0,579.0,274.0,486.0,660.0,800.0,71.0,80.0,33.0,219.0
262.0,Francisco Rosales,Chile,7411.0,233.0,769.0,653.0,660.0,549.0,557.0,607.0,607.0,797.0,455.0,630.0,382.0,143.0,37.0,80.0,33.0,219.0
263.0,Israel Fraga da Silva,Brazil,7414.0,187.0,205.0,82.0,249.0,202.0,221.0,6.0,31.0,315.0,727.0,938.0,2085.0,1738.0,411.0,4.0,6.0,7.0
264.0,Josseph Eduardo Gómez Alcántara,Peru,7443.0,946.0,696.0,289.0,479.0,177.0,145.0,607.0,607.0,364.0,624.0,769.0,268.0,808.0,332.0,80.0,33.0,219.0
265.0,Camilo Andres Cobos Alvarado,Colombia,7449.0,688.0,160.0,915.0,714.0,574.0,557.0,607.0,78.0,254.0,402.0,626.0,175.0,302.0,1065.0,80.0,33.0,219.0
266.0,Kevin Lopez Rodriguez,Colombia,7498.0,348.0,273.0,887.0,518.0,698.0,557.0,535.0,167.0,608.0,586.0,1063.0,284.0,72.0,570.0,80.0,33.0,219.0
267.0,Jefferson Andres Durango Argaez,Colombia,7505.0,322.0,151.0,451.0,1862.0,698.0,557.0,4.0,78.0,114.0,727.0,98.0,783.0,548.0,1070.0,6.0,33.0,3.0
268.0,Martín Arturo González Asenjo,Chile,7507.0,1275.0,344.0,537.0,445.0,400.0,557.0,607.0,607.0,985.0,380.0,491.0,316.0,214.0,17.0,80.0,33.0,219.0
269.0,Job Coveñas Otoya,Peru,7519.0,400.0,566.0,162.0,1862.0,698.0,557.0,607.0,248.0,151.0,68.0,223.0,548.0,27.0,1070.0,80.0,33.0,219.0
270.0,Daniel Gomes da Silva Filho,Brazil,7542.0,511.0,372.0,321.0,842.0,698.0,557.0,607.0,607.0,190.0,727.0,208.0,316.0,184.0,1070.0,80.0,33.0,219.0
271.0,Henry Hideki Goya,Brazil,7555.0,350.0,169.0,688.0,1250.0,698.0,557.0,118.0,248.0,204.0,727.0,1300.0,305.0,404.0,306.0,80.0,33.0,118.0
272.0,William Yudi Matunoshita Ito,Brazil,7578.0,1077.0,1344.0,254.0,260.0,146.0,123.0,607.0,338.0,900.0,589.0,365.0,321.0,608.0,314.0,80.0,33.0,219.0
273.0,Benjamín Ochoa,Peru,7582.0,31.0,201.0,14.0,11.0,14.0,31.0,607.0,607.0,54.0,727.0,290.0,970.0,2623.0,1070.0,80.0,33.0,219.0
274.0,Juan Ignacio Caneppa,Argentina,7596.0,1318.0,1271.0,392.0,338.0,246.0,557.0,80.0,212.0,444.0,538.0,503.0,240.0,1069.0,211.0,43.0,33.0,101.0
275.0,Jacobo Alvarez,Colombia,7625.0,345.0,498.0,331.0,329.0,558.0,557.0,607.0,607.0,449.0,727.0,219.0,311.0,685.0,1070.0,80.0,33.0,219.0
276.0,Leví Sánchez Nunura,Peru,7633.0,400.0,732.0,383.0,234.0,698.0,557.0,147.0,291.0,620.0,727.0,118.0,260.0,1382.0,752.0,80.0,33.0,219.0
277.0,Fernando Ticona,Peru,7642.0,191.0,1171.0,180.0,178.0,142.0,557.0,607.0,607.0,332.0,727.0,298.0,775.0,905.0,640.0,80.0,33.0,219.0
278.0,Francisco Thalasselis,Argentina,7649.0,240.0,1317.0,97.0,77.0,93.0,116.0,607.0,607.0,299.0,524.0,730.0,1586.0,744.0,280.0,80.0,33.0,219.0
279.0,Carlos Miguel Parra Gonzalez,Venezuela,7650.0,957.0,993.0,486.0,191.0,100.0,126.0,272.0,97.0,423.0,402.0,435.0,1444.0,462.0,930.0,80.0,33.0,219.0
280.0,Diego Barrera,Chile,7670.0,669.0,1973.0,242.0,147.0,62.0,154.0,607.0,607.0,547.0,411.0,583.0,943.0,381.0,12.0,80.0,33.0,219.0
281.0,Lucciano Florez,Peru,7693.0,398.0,404.0,196.0,336.0,347.0,212.0,393.0,607.0,438.0,727.0,815.0,1049.0,369.0,1070.0,80.0,33.0,219.0
282.0,Emilio Eleodoro Ramírez Lahsen,Chile,7711.0,71.0,498.0,220.0,242.0,365.0,557.0,607.0,485.0,197.0,727.0,738.0,2405.0,249.0,18.0,80.0,33.0,219.0
283.0,Anthony Gerard Álvarez Ludeña,Ecuador,7727.0,198.0,60.0,128.0,198.0,698.0,557.0,59.0,607.0,179.0,727.0,94.0,404.0,2623.0,1070.0,56.0,17.0,52.0
284.0,Farid Brazales Flores,Ecuador,7738.0,275.0,1189.0,279.0,349.0,208.0,149.0,233.0,462.0,414.0,727.0,148.0,1550.0,353.0,1070.0,80.0,33.0,219.0
285.0,Carlos Quispe Cantorin,Peru,7782.0,195.0,479.0,134.0,148.0,138.0,161.0,607.0,607.0,107.0,727.0,52.0,402.0,2623.0,1070.0,80.0,33.0,219.0
