Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf
150.0,Hugo Goudriaan,1931.0,293.0,269.0,172.0,206.0,88.0,72.0,24.0,30.0,119.0,113.0,116.0,110.0,150.0,167.0,2.0
151.0,Minh Loi Nguyen,1945.0,168.0,200.0,145.0,206.0,88.0,72.0,26.0,30.0,322.0,113.0,116.0,203.0,214.0,40.0,2.0
152.0,Moreno van Rooijen,1950.0,225.0,202.0,255.0,206.0,88.0,72.0,26.0,30.0,81.0,113.0,116.0,202.0,202.0,130.0,2.0
153.0,Haiyi Chen,1956.0,233.0,251.0,186.0,206.0,88.0,72.0,26.0,30.0,89.0,113.0,34.0,334.0,125.0,167.0,2.0
154.0,Rafaël van Gelder,1965.0,154.0,122.0,164.0,206.0,88.0,72.0,26.0,30.0,246.0,113.0,92.0,270.0,213.0,167.0,2.0
155.0,Timothy Kroon,1973.0,165.0,226.0,141.0,117.0,88.0,72.0,26.0,30.0,220.0,113.0,116.0,260.0,230.0,167.0,2.0
156.0,Samuel Groen,1975.0,258.0,211.0,140.0,121.0,88.0,72.0,26.0,30.0,209.0,113.0,116.0,285.0,137.0,167.0,2.0
157.0,Max Jongbloed,1978.0,67.0,179.0,261.0,206.0,88.0,72.0,26.0,30.0,118.0,113.0,116.0,222.0,311.0,167.0,2.0
158.0,Gert Niewold,1979.0,229.0,144.0,203.0,154.0,88.0,72.0,26.0,30.0,322.0,113.0,91.0,111.0,227.0,167.0,2.0
159.0,Kick Verbeek,1980.0,103.0,318.0,117.0,99.0,88.0,72.0,26.0,30.0,51.0,113.0,116.0,518.0,166.0,161.0,2.0
160.0,Quintijn Moret van der Spek,1992.0,133.0,93.0,392.0,206.0,88.0,72.0,26.0,30.0,164.0,113.0,116.0,238.0,152.0,167.0,2.0
161.0,Oliver Cornegge,1993.0,148.0,144.0,125.0,69.0,88.0,72.0,26.0,30.0,117.0,113.0,116.0,197.0,579.0,167.0,2.0
162.0,Jayden van Manen,1995.0,185.0,414.0,206.0,138.0,88.0,72.0,26.0,30.0,204.0,113.0,116.0,127.0,107.0,167.0,2.0
163.0,Eran Hyman,2004.0,225.0,321.0,113.0,206.0,88.0,72.0,26.0,30.0,322.0,48.0,116.0,120.0,148.0,167.0,2.0
164.0,David Vos,2011.0,23.0,6.0,39.0,30.0,88.0,41.0,26.0,30.0,322.0,113.0,27.0,529.0,568.0,167.0,2.0
165.0,Shemara Van Kuijck,2018.0,61.0,78.0,36.0,70.0,88.0,72.0,26.0,30.0,322.0,113.0,25.0,865.0,63.0,167.0,2.0
166.0,Thijs Rijsdijk,2019.0,328.0,193.0,269.0,206.0,88.0,72.0,26.0,30.0,322.0,113.0,116.0,164.0,17.0,73.0,2.0
167.0,Gijs van der Hoeven,2023.0,215.0,134.0,228.0,206.0,88.0,72.0,26.0,30.0,322.0,113.0,116.0,219.0,85.0,167.0,2.0
168.0,Daan Teppema,2028.0,411.0,157.0,231.0,206.0,88.0,72.0,26.0,30.0,169.0,64.0,108.0,168.0,129.0,167.0,2.0
169.0,Luuk Mellegers,2034.0,158.0,129.0,169.0,135.0,88.0,72.0,26.0,30.0,137.0,113.0,83.0,146.0,579.0,167.0,2.0
170.0,Arnaud van Galen,2059.0,411.0,269.0,147.0,105.0,51.0,42.0,19.0,30.0,121.0,42.0,94.0,230.0,360.0,136.0,2.0
171.0,Jacco Krijnen,2061.0,200.0,161.0,184.0,144.0,84.0,70.0,26.0,30.0,48.0,25.0,81.0,335.0,579.0,92.0,2.0
172.0,Faas Perrée,2065.0,200.0,232.0,392.0,206.0,88.0,72.0,26.0,30.0,278.0,113.0,116.0,60.0,83.0,167.0,2.0
172.0,Casper Hegt,2065.0,337.0,223.0,392.0,206.0,88.0,72.0,26.0,30.0,207.0,113.0,116.0,20.0,66.0,167.0,2.0
174.0,Joris Bongartz,2068.0,279.0,157.0,165.0,206.0,88.0,72.0,26.0,30.0,322.0,113.0,116.0,193.0,172.0,127.0,2.0
