Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1
168.0,Dağhan Yılmaz,1456.0,177.0,77.0,152.0,86.0,16.0,11.0,9.0,11.0,161.0,48.0,35.0,302.0,287.0,84.0
168.0,Oğuz Karaoğlu,1456.0,150.0,101.0,152.0,86.0,16.0,11.0,9.0,11.0,236.0,48.0,35.0,230.0,287.0,84.0
170.0,Doruk Dokurer,1462.0,287.0,268.0,152.0,86.0,16.0,11.0,9.0,11.0,163.0,48.0,35.0,195.0,151.0,30.0
171.0,Osman Pamuk,1463.0,83.0,79.0,59.0,15.0,9.0,11.0,9.0,11.0,236.0,48.0,35.0,497.0,287.0,84.0
172.0,Batu Ulcay,1470.0,251.0,218.0,152.0,86.0,16.0,11.0,9.0,11.0,236.0,48.0,35.0,101.0,212.0,84.0
173.0,Nil Gürbüz,1474.0,212.0,259.0,152.0,86.0,16.0,11.0,9.0,11.0,236.0,48.0,35.0,91.0,224.0,84.0
174.0,Ayberk Balkan,1475.0,449.0,182.0,152.0,86.0,16.0,11.0,9.0,11.0,236.0,48.0,35.0,89.0,67.0,84.0
175.0,Mehmet Efe Günay,1480.0,5.0,3.0,152.0,86.0,16.0,11.0,9.0,11.0,236.0,48.0,35.0,497.0,287.0,84.0
176.0,Alp Tuna,1489.0,213.0,242.0,105.0,71.0,16.0,11.0,9.0,11.0,90.0,48.0,35.0,267.0,287.0,84.0
177.0,Ulaş Özkan,1490.0,160.0,151.0,152.0,86.0,16.0,11.0,9.0,11.0,236.0,48.0,35.0,204.0,287.0,84.0
178.0,Halil Efe Usta,1492.0,110.0,147.0,92.0,86.0,16.0,11.0,9.0,11.0,59.0,48.0,35.0,497.0,287.0,84.0
179.0,Kamer Cem Aytepeli,1497.0,348.0,211.0,152.0,86.0,16.0,11.0,9.0,11.0,178.0,48.0,35.0,173.0,135.0,84.0
180.0,Altan Efe Masatlioglu,1507.0,307.0,279.0,152.0,86.0,16.0,11.0,9.0,11.0,236.0,48.0,35.0,108.0,125.0,84.0
