Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,333mbf
153.0,Sergio Juarez,1122.0,84.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,30.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
154.0,Ines Maria Torres Gonzalez,1123.0,293.0,137.0,155.0,71.0,27.0,18.0,22.0,27.0,156.0,33.0,56.0,32.0,61.0,29.0,2.0,4.0
155.0,Andrés Paredes,1127.0,207.0,106.0,89.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
156.0,Isaac Celis,1130.0,159.0,141.0,124.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,189.0,61.0,29.0,2.0,4.0
157.0,Neil Avendaño,1138.0,253.0,154.0,155.0,71.0,27.0,18.0,22.0,27.0,157.0,33.0,56.0,69.0,61.0,29.0,2.0,4.0
158.0,Eduardo Rivero,1140.0,214.0,177.0,143.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,89.0,61.0,29.0,2.0,4.0
159.0,Fabián Villavicencio,1141.0,186.0,190.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,93.0,61.0,29.0,2.0,4.0
160.0,Miguel González,1147.0,125.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,55.0,61.0,29.0,2.0,4.0
161.0,Dereck Alejandro Jimenez Grillet,1153.0,170.0,237.0,155.0,71.0,27.0,18.0,22.0,27.0,133.0,33.0,56.0,108.0,61.0,29.0,2.0,4.0
162.0,Abraham Quintero Vargas,1154.0,166.0,175.0,129.0,71.0,27.0,18.0,22.0,23.0,167.0,33.0,37.0,190.0,61.0,29.0,2.0,4.0
162.0,Marcos Junior Espina Madueño,1154.0,217.0,148.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,117.0,61.0,29.0,2.0,4.0
164.0,Victor Raul Valderrama Medina,1156.0,108.0,295.0,113.0,71.0,27.0,18.0,22.0,27.0,82.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
164.0,Daniel Isaac Bennassar Wojtowicz,1156.0,285.0,132.0,144.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,78.0,61.0,29.0,2.0,4.0
166.0,Liam Libre,1158.0,308.0,104.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,74.0,61.0,29.0,2.0,4.0
167.0,Santi Clemente,1160.0,243.0,120.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,125.0,61.0,29.0,2.0,4.0
168.0,Leandro Fabian Paredes Gomez,1164.0,115.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,82.0,61.0,29.0,2.0,4.0
169.0,Natalia Figueroa,1166.0,178.0,195.0,155.0,71.0,27.0,18.0,22.0,27.0,142.0,33.0,56.0,146.0,61.0,29.0,2.0,4.0
170.0,Jose Gregorio Suchmolin Jaspe,1168.0,176.0,240.0,116.0,71.0,27.0,18.0,22.0,27.0,100.0,33.0,56.0,186.0,61.0,29.0,2.0,4.0
171.0,Miguell Mendoza,1170.0,227.0,176.0,115.0,71.0,27.0,18.0,22.0,27.0,94.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
172.0,Rodolfo Luna,1171.0,315.0,113.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,71.0,61.0,29.0,2.0,4.0
172.0,Emmanuell Quintero Peña,1171.0,262.0,145.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,25.0,56.0,118.0,43.0,29.0,2.0,4.0
174.0,Luis Jimenez,1175.0,104.0,191.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
175.0,Cristian Zapata,1183.0,179.0,181.0,155.0,71.0,27.0,18.0,22.0,27.0,110.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
176.0,Franko Perez,1187.0,161.0,205.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,149.0,61.0,29.0,2.0,4.0
177.0,Diego Gil,1191.0,16.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
178.0,Carlos Elias Prado Nieves,1192.0,129.0,243.0,95.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
179.0,David Ignacio Gonzalez Lugo,1197.0,286.0,163.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,111.0,32.0,23.0,2.0,4.0
180.0,Margui Castillo,1199.0,306.0,182.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,39.0,61.0,29.0,2.0,4.0
181.0,Cristian Miguel Pérez Brito,1215.0,204.0,131.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
182.0,Leonard Yair Obregon Diaz,1216.0,226.0,110.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
183.0,Santiago David Paz Gutierrez,1217.0,42.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
184.0,John Andres Duarte Goitia,1218.0,154.0,184.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
184.0,Christian Daniel Marquez Hernandez,1218.0,143.0,242.0,108.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
184.0,Fabian Romero,1218.0,190.0,148.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
187.0,Diego Abrahams Perez Araque,1220.0,257.0,83.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
188.0,Oscar Jose Perez Acosta,1222.0,175.0,167.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
189.0,Valmore Gutiérrez,1223.0,196.0,208.0,139.0,71.0,27.0,18.0,22.0,27.0,122.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
190.0,Luis Omar Garcia Montilla,1224.0,97.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,119.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
191.0,Ysrrael Alejandro Contreras Dávila,1226.0,213.0,133.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
191.0,Carlos Sotillo,1226.0,321.0,94.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,139.0,61.0,29.0,2.0,4.0
193.0,Jorge Hanna,1232.0,260.0,148.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,152.0,61.0,29.0,2.0,4.0
194.0,Diego Calderon,1234.0,232.0,122.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
195.0,Jonás Jeremías Flores Díaz,1235.0,123.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,104.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
196.0,Santiago Alfonzo Avendaño Ojeda,1239.0,235.0,219.0,155.0,71.0,27.0,18.0,22.0,27.0,139.0,33.0,56.0,165.0,37.0,29.0,2.0,4.0
197.0,Kevin Cortes,1243.0,163.0,220.0,155.0,71.0,27.0,18.0,22.0,27.0,147.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
198.0,Alejandro Javier Parra Contreras,1244.0,277.0,107.0,135.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
199.0,Cristofer Azuaje,1246.0,71.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
200.0,Luis Alfredo Mora Morales,1247.0,141.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,98.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
201.0,Kristhian Perez,1250.0,228.0,231.0,112.0,49.0,27.0,18.0,22.0,27.0,143.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
202.0,Jesus Daniel Lugo Torres,1251.0,76.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
202.0,Edgar Jose Briceño Mendez,1251.0,156.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,87.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
202.0,Francisco Blanco,1251.0,243.0,202.0,155.0,71.0,27.0,18.0,18.0,27.0,97.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
202.0,Diego Borges,1251.0,268.0,189.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,122.0,61.0,29.0,2.0,4.0
206.0,Jorge Miquilena,1253.0,78.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
207.0,Christian Esteban,1263.0,201.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,95.0,61.0,29.0,2.0,4.0
207.0,Kenew Vera,1263.0,329.0,54.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
207.0,Hector Ruiz,1263.0,203.0,180.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
207.0,Lewis Escalona,1263.0,225.0,158.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
207.0,Miguel Ramos,1263.0,239.0,178.0,152.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,177.0,61.0,29.0,2.0,4.0
212.0,Johan Paredes,1266.0,202.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,97.0,61.0,29.0,2.0,4.0
213.0,Sebastián Alberto Uzcátegui Arguinzones,1269.0,94.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
213.0,Alex Aaron Fernandez Trujillo,1269.0,246.0,198.0,119.0,66.0,27.0,18.0,22.0,27.0,153.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
215.0,Emmanuel Colmenares,1271.0,317.0,74.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
216.0,Santiago Díaz,1272.0,169.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,136.0,61.0,29.0,2.0,4.0
217.0,Diego Fernando Aguilar Pinto,1274.0,236.0,234.0,155.0,71.0,27.0,18.0,22.0,27.0,91.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
218.0,Jarvis Sosa,1275.0,100.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
219.0,Luis Marcel Sous Marquina,1278.0,264.0,134.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
220.0,Deivi Torres,1282.0,275.0,188.0,148.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,154.0,61.0,29.0,2.0,4.0
221.0,Johan Alejandro La Rosa Guaicara,1293.0,270.0,143.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
222.0,Maximiliano Vicci,1294.0,119.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
223.0,Carlos Wendehake,1295.0,120.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
224.0,Dierry Jeesid Querales Bello,1299.0,193.0,295.0,117.0,71.0,27.0,18.0,22.0,27.0,136.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
225.0,Alejandro Farfán,1301.0,205.0,216.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
226.0,Levis Sarmiento,1302.0,303.0,146.0,155.0,71.0,27.0,18.0,22.0,27.0,140.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
227.0,Adonis Camacaro,1307.0,172.0,295.0,155.0,71.0,27.0,18.0,12.0,27.0,137.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
228.0,Lenin Mendoza,1309.0,134.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
229.0,Daniel Alejandro Carrizalez Guevara,1310.0,164.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,138.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
230.0,Pedro Daniel Cegarra,1313.0,276.0,210.0,102.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
231.0,Gabriel Artur Nunes Arismendi,1314.0,139.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
232.0,Enmanuel Urdaneta,1315.0,211.0,295.0,107.0,71.0,27.0,18.0,22.0,27.0,144.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
233.0,Hector Jose Perez,1316.0,230.0,207.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,207.0,61.0,29.0,2.0,4.0
233.0,Diego Villalobos,1316.0,256.0,228.0,118.0,60.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
235.0,Isabella Carrizo,1318.0,143.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
236.0,María del Carmen Bolívar,1320.0,296.0,229.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,123.0,61.0,29.0,2.0,4.0
237.0,Solangel Briceño,1321.0,300.0,244.0,147.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,113.0,61.0,29.0,2.0,4.0
237.0,Victor Manuel González Guillen,1321.0,146.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
239.0,Leonardo Cabrera Azcárate,1322.0,185.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,129.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
240.0,Miguel Alejandro De Sousa De Sousa,1325.0,150.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
240.0,Alejandro José Chacón Villegas,1325.0,190.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,127.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
242.0,Santiago Colmenarez Fradique,1326.0,151.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
243.0,Luis Torrealba,1328.0,153.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
244.0,Jose Vicente Ochoa,1329.0,216.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,105.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
245.0,Eulys Barbera,1331.0,266.0,185.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
246.0,Jesus Alejandro Briceño Manchego,1333.0,337.0,116.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
247.0,Diego Andrés Molina Peña,1335.0,160.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
247.0,Alejandro Lozada,1335.0,274.0,186.0,155.0,71.0,27.0,18.0,22.0,27.0,162.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
249.0,Roberto Avendaño,1336.0,200.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,169.0,61.0,29.0,2.0,4.0
250.0,Juan Diego Chacon,1338.0,252.0,223.0,155.0,71.0,27.0,18.0,22.0,27.0,150.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
251.0,Isaumir Mejias,1339.0,295.0,204.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,168.0,61.0,29.0,2.0,4.0
251.0,Reinaldo Jesus Reinoza Uzcategui,1339.0,237.0,256.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,174.0,61.0,29.0,2.0,4.0
253.0,Jhony Afonso Afonso de Jesus,1340.0,211.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,121.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
254.0,Rafael Peña,1341.0,292.0,200.0,146.0,71.0,27.0,18.0,22.0,27.0,145.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
254.0,Juan Carlos Esser Roa,1341.0,166.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
256.0,Diego Sebastián De Jesús Colmenarez Valera,1342.0,210.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,124.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
257.0,Angie Sosa,1345.0,383.0,183.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,128.0,40.0,29.0,2.0,4.0
257.0,Eduardo David Rodríguez Hernández,1345.0,181.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,197.0,61.0,29.0,2.0,4.0
257.0,Daniel Jose Bernardo Rodriguez,1345.0,335.0,252.0,123.0,67.0,27.0,18.0,22.0,27.0,163.0,33.0,56.0,133.0,54.0,29.0,2.0,4.0
260.0,Mateo Malavé Foi,1346.0,350.0,194.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,130.0,61.0,29.0,2.0,4.0
261.0,Eva Noguera Manzano,1347.0,290.0,178.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,32.0,56.0,208.0,61.0,29.0,2.0,4.0
262.0,Miguel De Diego,1348.0,301.0,196.0,126.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
262.0,Logan Stalin Rincon Alvarado,1348.0,241.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,99.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
264.0,Abraham Enrique Diaz,1349.0,281.0,255.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,141.0,61.0,29.0,2.0,4.0
265.0,Roger Perozo,1350.0,283.0,295.0,134.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,121.0,61.0,29.0,2.0,4.0
266.0,Axel Daniel Martínez Silva,1352.0,258.0,250.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,172.0,61.0,29.0,2.0,4.0
267.0,Leonardo Alfonso Rios Perez,1356.0,289.0,187.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
268.0,Ruben Gomes,1357.0,182.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
269.0,Rolando Uzcátegui,1362.0,187.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
270.0,Wisthon Cuicas,1364.0,356.0,128.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
271.0,Alejandro Josue Cabrales Peña,1365.0,288.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,141.0,33.0,56.0,136.0,61.0,29.0,2.0,4.0
272.0,Ely Rafael Hernandez Ramirez,1366.0,198.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,160.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
272.0,Miguel Angel Galindo,1366.0,242.0,244.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
274.0,Luis Felipe Palacios Peña,1367.0,298.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,102.0,61.0,29.0,2.0,4.0
275.0,Yovanny Bolivar Mujica Aranguren,1368.0,230.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,130.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
276.0,Jesus Adolfo Gomez Nuñez,1370.0,362.0,221.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,115.0,61.0,29.0,2.0,4.0
276.0,Rubén Garrido,1370.0,195.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
278.0,Alejandro Simancas,1372.0,197.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
278.0,Leo Andres Zapata Riera,1372.0,330.0,162.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
280.0,Jorge Alejandro Guzmán Rodriguez,1374.0,199.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
281.0,Jesus Gerardo Molina Mendoza,1375.0,322.0,224.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,157.0,61.0,29.0,2.0,4.0
282.0,Giovanni Calabrese,1376.0,323.0,192.0,138.0,69.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
283.0,Wiliams Alexander Ramirez Contreras,1379.0,245.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,126.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
284.0,José Isaac Lobo Ramírez,1381.0,248.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,166.0,61.0,29.0,2.0,4.0
284.0,Pablo Martinez,1381.0,336.0,165.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
286.0,Leonardo Rojas,1382.0,324.0,201.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,185.0,61.0,29.0,2.0,4.0
287.0,Diego Bastidas,1383.0,208.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
288.0,Noe Vivas,1384.0,209.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
289.0,Zailys Contreras,1386.0,379.0,127.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
290.0,Leo Rodriguez,1387.0,341.0,166.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
291.0,Jose Negrin,1388.0,255.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,125.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
292.0,Santiago Bolivar,1395.0,220.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
293.0,Italo David Andrade Guillén,1398.0,223.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
293.0,Oscar David Gutierrez Vergara,1398.0,233.0,295.0,145.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
295.0,Jesus Manuel Perez,1399.0,247.0,272.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
295.0,Alejandro David Gil Arasme,1399.0,224.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
297.0,Robert Rene Guerra,1402.0,240.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,154.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
298.0,Enyerber Asdrubal Yusti Sandoval,1404.0,294.0,232.0,153.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
298.0,Alejandra Lucia Ruiz Morales,1404.0,229.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
300.0,Salomon Pino,1405.0,328.0,197.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
301.0,Christopher Rangel,1406.0,355.0,171.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
302.0,Daniel Pantano Carrero,1409.0,234.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
302.0,Jefferson Guevara,1409.0,381.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,61.0,61.0,29.0,2.0,4.0
304.0,David Alessandro Affaqui Damico,1413.0,238.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
305.0,David Sanchez,1415.0,339.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,109.0,61.0,29.0,2.0,4.0
306.0,Aitor Hernandez Azua,1417.0,332.0,226.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,187.0,61.0,29.0,2.0,4.0
307.0,Luis Alfredo Torres Peñaloza,1418.0,297.0,259.0,137.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
308.0,Emanuel Alejandro Villalobos Tiapa,1419.0,347.0,206.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,194.0,61.0,29.0,2.0,4.0
308.0,Oscar Raúl Contreras,1419.0,413.0,156.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,178.0,61.0,29.0,2.0,4.0
310.0,Cesar Maldonado,1422.0,394.0,214.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,142.0,61.0,29.0,2.0,4.0
311.0,Anderson Guaman,1424.0,320.0,224.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
311.0,Ruben Isaac Marcuñez Pacheco,1424.0,249.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
311.0,Moises Sanchez Aguilar,1424.0,254.0,295.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,56.0,29.0,2.0,4.0
311.0,Victor Ruiz,1424.0,372.0,172.0,155.0,71.0,27.0,18.0,22.0,27.0,167.0,33.0,56.0,208.0,61.0,29.0,2.0,4.0
