Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,333mbf
162.0,Miljan Ivanović,905.0,89.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
163.0,Timotej Popadić,907.0,155.0,182.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,100.0,88.0,36.0,2.0,4.0
164.0,Nikola Šami,909.0,195.0,173.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,66.0,93.0,36.0,2.0,4.0
165.0,Vuk Rakić,910.0,141.0,168.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,84.0,36.0,2.0,4.0
166.0,Petar Peškirović,912.0,196.0,102.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
167.0,Lazar Jovisic,913.0,124.0,179.0,101.0,44.0,16.0,12.0,11.0,13.0,85.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
168.0,Saša Peulić,917.0,101.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
169.0,Aleksandar Uzelac,923.0,256.0,202.0,65.0,30.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,36.0,97.0,36.0,2.0,4.0
170.0,Mladen Mančić,925.0,192.0,119.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
171.0,Sean Redžepagić,929.0,180.0,135.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
172.0,Luka Jutric,931.0,139.0,178.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
173.0,Petar Ivanović,933.0,117.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
174.0,Vukasin Lekic,936.0,120.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
175.0,Danilo Magdelinić,938.0,161.0,163.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
175.0,Nikola Igić,938.0,122.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
177.0,Dušan Hinda,939.0,207.0,174.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,108.0,68.0,36.0,2.0,4.0
178.0,Pavle Krinulović,942.0,163.0,165.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
179.0,Konstantin Kikovski,943.0,127.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
180.0,Aleksa Jovanović,945.0,199.0,153.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,114.0,97.0,36.0,2.0,4.0
181.0,Nikola Ivković,948.0,178.0,161.0,96.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
182.0,Nemanja Filipović,952.0,169.0,169.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
183.0,Filip Milovanović,955.0,162.0,187.0,93.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
184.0,Darko Barać,960.0,144.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
184.0,Stefan Dukić,960.0,144.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
186.0,Vasilije Pleskonjić,962.0,146.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
187.0,Milan Ješić,963.0,147.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
188.0,Uroš Gršić,965.0,149.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
188.0,Janko Jeličić,965.0,256.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,99.0,26.0,36.0,2.0,4.0
190.0,Miloš Radojević,966.0,150.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
191.0,Nenad Biščić,967.0,256.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,52.0,75.0,36.0,2.0,4.0
192.0,Iskra Majić,968.0,188.0,172.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,129.0,97.0,36.0,2.0,4.0
193.0,Damjan Veskovac,970.0,217.0,139.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
194.0,Dimitrije Ilić,972.0,156.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
195.0,Jovana Maletić,975.0,231.0,149.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,118.0,95.0,36.0,2.0,4.0
196.0,Vuk Cucić,976.0,256.0,106.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
196.0,Lav Bogićević,976.0,218.0,151.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,90.0,36.0,2.0,4.0
198.0,Damjan Blagojević,980.0,212.0,180.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,119.0,87.0,36.0,2.0,4.0
199.0,Lazar Glisić,985.0,200.0,177.0,95.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
200.0,Srdja Nikolic,987.0,171.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
201.0,Jozsef Borsos,988.0,172.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
201.0,Andrej Mihailović,988.0,189.0,185.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
203.0,Lazar Ristovic,989.0,173.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
204.0,Miloš Stojanović,990.0,174.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
205.0,Tajron Jovanović,991.0,175.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
206.0,Dino Ćerimagić,997.0,181.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
207.0,Miloš Stanojević,999.0,183.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
208.0,Aleksandar Takac,1000.0,197.0,190.0,100.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
208.0,Marko Mijušković,1000.0,184.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
208.0,Vuk Čumić,1000.0,222.0,196.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,103.0,97.0,36.0,2.0,4.0
211.0,Aleksandar Kecman,1003.0,187.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
212.0,Marko Nikolić,1004.0,236.0,164.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,125.0,97.0,36.0,2.0,4.0
212.0,Andrej Stojanović,1004.0,233.0,197.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,96.0,96.0,36.0,2.0,4.0
214.0,Luka Dragović,1005.0,210.0,181.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
215.0,Adrian Lukač,1006.0,190.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
215.0,Uroš Velicki,1006.0,213.0,183.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,131.0,97.0,36.0,2.0,4.0
217.0,Sava Mladenovic,1010.0,194.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
218.0,Filip Varga,1012.0,214.0,184.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
219.0,Kristijan Ljavroš,1013.0,228.0,171.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
220.0,Dusan Valenta,1015.0,239.0,162.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
220.0,Filip Stanić,1015.0,235.0,166.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
222.0,Uroš Komlenić,1018.0,211.0,193.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
223.0,Lekić Vukašin,1019.0,203.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
224.0,Mila Mladenovic,1020.0,204.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
225.0,Aleksandar Todorović,1021.0,205.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
226.0,Theodore Trombley,1022.0,206.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
227.0,Luka Ječmenica,1023.0,256.0,167.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,83.0,36.0,2.0,4.0
228.0,Uroš Jevtović,1024.0,208.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
228.0,Aleksa Đuričić,1024.0,240.0,170.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
230.0,Nikola Kovačević,1025.0,221.0,198.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,127.0,97.0,36.0,2.0,4.0
230.0,Vanja Čabarkapa,1025.0,209.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
232.0,Sava Veselić,1026.0,256.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,89.0,97.0,36.0,2.0,4.0
233.0,Vukašin Antić,1027.0,224.0,189.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
233.0,Sergej Gajinović,1027.0,248.0,188.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,112.0,97.0,36.0,2.0,4.0
235.0,Pavle Timotijević,1030.0,256.0,160.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
236.0,Nikola Liubinkovic,1031.0,215.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
237.0,Stefan Rašković,1032.0,216.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
238.0,Najdan Milosavljevic,1034.0,244.0,176.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
238.0,Luka Kosanović,1034.0,242.0,186.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,89.0,36.0,2.0,4.0
240.0,Relja Tomović,1035.0,219.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
241.0,Aleksandar Marić,1036.0,220.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
242.0,Petar Braunovic,1039.0,223.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
243.0,Filip Sušić,1041.0,225.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
244.0,Vuk Kojovic,1042.0,226.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
245.0,Rastko Jović,1043.0,227.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
246.0,Dušan Miljković,1045.0,229.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
247.0,Mária Fekete,1046.0,230.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
247.0,Pavle Stojanović,1046.0,238.0,194.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
249.0,Nikola Milojević,1048.0,232.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
250.0,Đorđe Kostić,1050.0,234.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
251.0,Dušan Grbin,1053.0,237.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
252.0,Filip Polić,1057.0,241.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
253.0,Vladimir Ljubičić,1058.0,242.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
253.0,Miloš Đuričić,1058.0,252.0,192.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
255.0,Petar Ilic,1059.0,254.0,191.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
256.0,Nikola Belic,1060.0,245.0,201.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
257.0,Pavle Ignjatovic,1061.0,256.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,124.0,97.0,36.0,2.0,4.0
258.0,Miloš Mitrović,1062.0,246.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
259.0,Stefan Curcic,1063.0,247.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
260.0,Ratomir Jovanović,1065.0,249.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
261.0,Gábor Kószó,1066.0,253.0,199.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
261.0,Mihajlo Kostić,1066.0,250.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
263.0,Luka Vorkapić,1067.0,251.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
264.0,Pavel Marčok,1070.0,256.0,200.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
265.0,Filip Milosavljević,1071.0,255.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
